연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답,정답핵심요소,이미지경로,원본PDF,처리일시
2026,공통,한국사,77회기본,4,,삼국시대,계획서형,다큐멘터리 기획안,"성왕, 웅진→사비 천도, 한강 회복",3,국호 남부여로 변경,output/images/hancert/2026_공통_한국사_77회기본_4.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,5,,삼국시대,실내전시형,박물관 특별전 초대장,"신라 황금 문화, 금관·장신구",3,천마총 금관,output/images/hancert/2026_공통_한국사_77회기본_5.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,6,,남북국시대,수업형,모둠 발표 화이트보드,"고구려 양식 수막새, 말갈 토기, 상경성",2,전성기 해동성국 호칭,output/images/hancert/2026_공통_한국사_77회기본_6.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,7,,삼국시대,역사 장면형,연표 삽화 장면,"살수대첩, 연남생·평양성 침공",4,안시성 전투 당군 격퇴,output/images/hancert/2026_공통_한국사_77회기본_7.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,8,,남북국시대,수업형,교사·학생 지도 수업,통일신라 9주 5소경 지도,1,울산항 아라비아 상인 왕래,output/images/hancert/2026_공통_한국사_77회기본_8.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,9,,남북국시대,자료 제시형,태블릿 유물·승려 해설,"부석사, 화엄종, 영주",1,의상,output/images/hancert/2026_공통_한국사_77회기본_9.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,10,,고려,카드형,인물 정보 카드,"양길 부하, 후고구려 건국, 미륵불 칭호",2,국호 태봉으로 변경,output/images/hancert/2026_공통_한국사_77회기본_10.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,11,,고려,수업형,역할극 발표회,"노비안검법, 대목왕후, 공신·호족 억제",2,과거제 시행,output/images/hancert/2026_공통_한국사_77회기본_11.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,12,,고려,역사 장면형,그림책형 장면 서술,"서희, 소손녕, 거란 교섭",4,강감찬 귀주 대승,output/images/hancert/2026_공통_한국사_77회기본_12.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,13,,고려,자료 제시형,웹 Q&A,"개경·서경·12목, 물가 조절, 빈민 구제",1,상평창,output/images/hancert/2026_공통_한국사_77회기본_13.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,14,,고려,역사 장면형,시나리오·연표,"최우, 강화도 천도, 개경 피란",4,무신정변 이후~위화도 회군 이전 (라),output/images/hancert/2026_공통_한국사_77회기본_14.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,15,,고려,실내전시형,화폐 박물관 스탬프 투어,"해동통보, 은병, 고려 화폐",1,건원중보,output/images/hancert/2026_공통_한국사_77회기본_15.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,16,,고려,자료 제시형,문화유산 콘텐츠 공모전 포스터,"세계 최고 금속 활자본, 유네스코 기록유산",1,청주 흥덕사 간행(직지),output/images/hancert/2026_공통_한국사_77회기본_16.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,17,,고려,실내전시형,박물관 오디오 가이드,"정혜쌍수, 목우자수심결, 선·교 겸수",4,수선사 결사 제창,output/images/hancert/2026_공통_한국사_77회기본_17.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,18,,고려,계획서형,문화유산 기념품 기획안,"청자 상감 주전자, 나전칠기",3,연등회·팔관회 개최,output/images/hancert/2026_공통_한국사_77회기본_18.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,19,,조선,자료 제시형,인물 업적 원형 다이어그램,"조선경국전, 한양 천도, 요동 정벌",1,정도전,output/images/hancert/2026_공통_한국사_77회기본_19.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,20,,조선,자료 제시형,월간지 특집 표지,"농사직설, 삼강행실도, 칠정산",1,집현전 설치,output/images/hancert/2026_공통_한국사_77회기본_20.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,21,,조선,자료 제시형,성균관 건물 배치도·사진,"명륜당, 대성전, 명륜동",2,성균관,output/images/hancert/2026_공통_한국사_77회기본_21.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,22,,조선,인터뷰형,현대 기자·역사 인물 인터뷰,"승지, 왕명 출납, 비서 기관",1,승정원,output/images/hancert/2026_공통_한국사_77회기본_22.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,23,,조선,메신저형,태블릿 그룹 채팅,"이원익·김육, 방납 폐단, 대동법",2,공인 등장 배경,output/images/hancert/2026_공통_한국사_77회기본_23.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,24,,조선,영상자료형,TV 뉴스 보도,"권율, 행주산성 대승",3,곽재우 의령 의병,output/images/hancert/2026_공통_한국사_77회기본_24.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,25,,조선,자료 제시형,웹툰 에피소드 목록,"사도세자 아들, 규장각, 수원 화성",4,초계문신제 실시,output/images/hancert/2026_공통_한국사_77회기본_25.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,26,,조선,실내전시형,실감 콘텐츠·민화 전시,"호작도, 풍속화·민화 유행",2,초조대장경 조판은 부적절,output/images/hancert/2026_공통_한국사_77회기본_26.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,27,,조선,수업형,모둠 탐구 칠판,"모내기, 민영 수공업, 장시 확산",4,담배·인삼 상품 작물 영향,output/images/hancert/2026_공통_한국사_77회기본_27.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,28,,조선,대화형,서민 2인 가상 대화,서원 47개만 남기고 정리,4,척화비 건립 석공,output/images/hancert/2026_공통_한국사_77회기본_28.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,29,,개항기,역사 장면형,항일 의병 연표 삽화,"유인석 을미의병, 최익현 을사의병, 이인영 13도 창의군",1,(가)-(나)-(다) 순서,output/images/hancert/2026_공통_한국사_77회기본_29.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,30,,개항기,실내전시형,홀로그램 인물 해설,"김홍집, 군국기무처, 과거제 폐지",2,공사 노비법 폐지,output/images/hancert/2026_공통_한국사_77회기본_30.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,31,,개항기,자료 제시형,대한제국 가상 공간 체험,"대한제국, 근대 문물 도입",1,경인선 타고 인천 개항장,output/images/hancert/2026_공통_한국사_77회기본_31.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,32,,개항기,역사 신문형,대한매일신보 기사 돋보기,"1907년 나라 빚 갚기, 의연금, 금연",2,국채 보상 운동,output/images/hancert/2026_공통_한국사_77회기본_32.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,33,,개항기,자료 제시형,SNS 문화유산 게시물,"1897 완공, 영은문 자리, 서재필",2,독립문,output/images/hancert/2026_공통_한국사_77회기본_33.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,34,,일제강점기,자료 제시형,노래·해설 책자,"안창호 거국가, 1913 샌프란시스코",2,흥사단,output/images/hancert/2026_공통_한국사_77회기본_34.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,35,,개항기,실내전시형,블록 디오라마·음성 해설,"하얼빈 의거, 이토 히로부미 처단",1,안중근,output/images/hancert/2026_공통_한국사_77회기본_35.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,36,,일제강점기,영상자료형,스트리밍 드라마 시리즈 UI,"2·8 독립선언, 탑골공원 만세, 1919",3,제암리 학살 등 가혹 탄압,output/images/hancert/2026_공통_한국사_77회기본_36.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,37,,일제강점기,자료 제시형,단일 문헌 탐구,"백정, 진주 본사, 호적 차별 철폐",3,조선 형평사 창립 배경,output/images/hancert/2026_공통_한국사_77회기본_37.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,38,,일제강점기,자료 제시형,온라인 수업 사진 업로드,"일제강점기 일상생활 변화, 캐러멜 광고",4,새마을 운동 초가→슬레이트는 부적절,output/images/hancert/2026_공통_한국사_77회기본_38.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,39,,일제강점기,수업형,교사 칠판 노래 해설,"국가 총동원법, 총후, 지원병",4,여자 정신 근로령 관보 게재,output/images/hancert/2026_공통_한국사_77회기본_39.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,40,,일제강점기,자료 제시형,SNS 인물 소개 활동지,"서시, 별 헤는 밤, 후쿠오카형무소",3,윤동주,output/images/hancert/2026_공통_한국사_77회기본_40.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,41,,일제강점기,자료 제시형,역사 달력 매칭,"이봉창 도쿄 의척, 김상옥, 물산장려, 전기회사",1,(가) 한인 애국단,output/images/hancert/2026_공통_한국사_77회기본_41.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,42,,일제강점기,자료 제시형,사진·설명 화보,"노백린, 1919 상하이, 윌로우스 비행학교",2,한국 광복군 창설,output/images/hancert/2026_공통_한국사_77회기본_42.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,43,,일제강점기,인터뷰형,구술·지도 찾기,"사진 신부, 사탕수수 농장, 1914",4,하와이 (㉣),output/images/hancert/2026_공통_한국사_77회기본_43.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,44,,현대,실내전시형,도슨트·삐라 전시,"유엔군 삐라, 정전 협정, 인민군",3,인천 상륙 작전,output/images/hancert/2026_공통_한국사_77회기본_44.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,45,,현대,자료 제시형,스마트폰 오디오북,"5·10 총선거, 유엔 감시, 합법 정부 인증",2,최초 보통 선거,output/images/hancert/2026_공통_한국사_77회기본_45.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,46,,현대,대화형,학생 2인 야외 해설,"조선 총독부 철거, 역사 바로 세우기, 광복 50주년",4,국민학교→초등학교 명칭 변경,output/images/hancert/2026_공통_한국사_77회기본_46.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,47,,현대,수업형,단원 정리 터치보드,"1950년대 경제, 원조 물자",3,삼백 산업 발달,output/images/hancert/2026_공통_한국사_77회기본_47.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,48,,고려,자료 제시형,해양 인물 특강 포스터,"이사부, 장보고, 최무선, 이순신",3,최무선 진포 왜구 격퇴,output/images/hancert/2026_공통_한국사_77회기본_48.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,49,,현대,답사형,답사 포스터·노선,"전남대, 전일빌딩, 전남도청, 소년이 온다",4,5·18 민주화 운동,output/images/hancert/2026_공통_한국사_77회기본_49.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회기본,50,,현대,영상자료형,TV 뉴스 보도,"7·4 남북 공동 성명, 자주·평화·민족대단결",1,남북 조절 위원회 구성,output/images/hancert/2026_공통_한국사_77회기본_50.png,input/pdf/한능검/(77회)한국사(기본)검사지.pdf,2026-07-12T22:45:58+09:00
2026,공통,한국사,77회심화,1,,삼국시대 이전,자료 제시형,유적 체험 프로그램 안내,"여주 흔암리 유적, 사유 재산, 계급 발생, 민무늬 토기, 반달 돌칼, 탄화미",3,청동기 시대 고인돌 축조,output/images/hancert/2026_공통_한국사_77회심화_1.png,input/pdf/한능검/(77회)한국사(심화)검사지.pdf,2026-07-12T22:46:09+09:00
2026,공통,한국사,77회심화,2,,삼국시대 이전,역사 신문형,역사 신문 기사,"섭하, 비왕 장, 한 무제, 우거왕",5,고조선 범금 8조,output/images/hancert/2026_공통_한국사_77회심화_2.png,input/pdf/한능검/(77회)한국사(심화)검사지.pdf,2026-07-12T22:46:09+09:00
2026,공통,한국사,77회심화,3,,삼국시대 이전,자료 제시형,AI 이미지 생성기 UI,"삼국지 위서 동이전, 단궁, 과하마, 반어피, 무천, 호랑이 숭배",2,동예의 책화 풍습,output/images/hancert/2026_공통_한국사_77회심화_3.png,input/pdf/한능검/(77회)한국사(심화)검사지.pdf,2026-07-12T22:46:09+09:00
2026,공통,한국사,77회심화,4,,삼국시대,실내전시형,박물관 전시실,"경주 천마총, 금령총, 천마도, 말다래(장니)",4,신라 천마총 금제 관식,output/images/hancert/2026_공통_한국사_77회심화_4.png,input/pdf/한능검/(77회)한국사(심화)검사지.pdf,2026-07-12T22:46:09+09:00
2026,공통,한국사,77회심화,5,,삼국시대,메신저형,학생 모둠 채팅,"백가의 난, 양(남조), 갱위강국, 1971년 무덤 발굴, 지석, 석수",3,백제 무령왕의 22담로 왕족 파견,output/images/hancert/2026_공통_한국사_77회심화_5.png,input/pdf/한능검/(77회)한국사(심화)검사지.pdf,2026-07-12T22:46:09+09:00
